Label,col-0,col-1,col-2,col-3,col-4,col-5,col-6,col-7,col-8,col-9,col-10,col-11,col-12,col-13,col-14,col-15,col-16,col-17,col-18,col-19,col-20,col-21,col-22,col-23,col-24,col-25,direction,Cluster
0.55026746,0.91023016,0.89500934,0.90641654,0.91510886,0.92161024,0.29996443,0.6920382,0.5004107,0.44659486,0.33413383,0.32532984,0.3305089,0.24641025,0.37261894,0.3350371,0.35523674,0.9853679,0.970501,0.41628134,0.48327303,0.24667028,0.37705874,0.12305899,0.06646233,0.80002266,0.7531012,2.0,0.0
0.50663906,0.40309733,0.4006862,0.4070268,0.40813062,0.41518068,0.07602047,0.6280381,0.59121394,0.6618071,0.6317629,0.5942471,0.5837299,0.5630016,0.52124906,0.53990924,0.49928114,0.4551278,0.3771958,0.36452082,0.35590717,0.40378502,0.39866287,0.80688787,0.60706294,0.82048726,0.2879164,2.0,2.0
0.60035735,0.513623,0.5000624,0.5141628,0.5135084,0.5180427,0.0689886,0.5800314,0.6710056,0.67118794,0.6042396,0.59765977,0.6191543,0.5982719,0.6408909,0.6980066,0.6622132,0.47386143,0.482869,0.7619367,0.72515386,0.58730453,0.8860211,0.9016038,0.85514796,0.89840686,0.23483227,3.0,2.0
0.5554182,0.050957464,0.046849646,0.04219924,0.042317547,0.03240514,0.2001542,0.55878645,0.5151205,0.47940332,0.4273762,0.44083112,0.49268386,0.53407896,0.55042315,0.5276093,0.484084,0.07072876,0.031986643,0.52850235,0.5481659,0.38839912,0.42079774,0.25457445,0.47792825,0.25144807,0.2396199,2.0,1.0
0.6499242,0.845714,0.81890196,0.82895494,0.8337388,0.8506146,0.07770643,0.5304781,0.4934688,0.6332159,0.6399372,0.5533452,0.60953933,0.6423948,0.6491084,0.7575716,0.73422396,0.81398654,0.7806044,0.52914983,0.3731545,0.7896977,0.56940454,0.78763103,0.8137473,0.77134275,0.67356133,1.0,0.0
0.5421081,0.43631926,0.4340611,0.43984842,0.43725994,0.44139418,0.15993696,0.62584424,0.6344625,0.6152162,0.5959509,0.5741043,0.6722836,0.6422585,0.6718418,0.70572686,0.66544396,0.42471427,0.3917734,0.5603517,0.4889799,0.6058245,0.68830556,0.7158371,0.78157246,0.79930663,0.32295275,2.0,2.0
0.7007318,0.95456886,0.928509,0.94945085,0.9480154,0.94742084,0.11256926,0.6463216,0.77560824,0.72768396,0.59899396,0.6486882,0.6711618,0.6451422,0.65057725,0.693402,0.67254794,0.8986294,0.88602585,0.869274,0.88105386,0.5086089,0.81684625,0.667892,0.62126464,0.80393827,0.46422318,1.0,0.0
0.6154467,0.0642591,0.059638184,0.05928447,0.057170298,0.06233182,0.1765,0.55902797,0.5171583,0.5472099,0.5344248,0.5191365,0.56052417,0.547906,0.5901701,0.5768003,0.57828337,0.070071585,0.05914879,0.43916166,0.36253095,0.58148414,0.4335644,0.80583483,0.92135394,0.31339672,0.0838606,1.0,2.0
0.61997,0.096581414,0.09451027,0.090114966,0.087900154,0.076121606,0.20849077,0.552164,0.54507506,0.60468614,0.5520861,0.4890355,0.44339475,0.4096565,0.4291577,0.47647047,0.45519778,0.14276369,0.08825226,0.32474566,0.31516463,0.3940642,0.30093747,0.56020576,0.3469635,0.46409866,0.331904,1.0,1.0
0.5961316,0.00032131508,0.004366817,0.0028903638,0.00806657,0.0066020396,0.68731046,0.6285799,0.58254814,0.5289406,0.48759326,0.4493806,0.43070987,0.3928772,0.4446876,0.44663352,0.4238797,0.049719624,0.066126764,0.4147627,0.45335725,0.31105757,0.308806,0.16597323,0.0694294,0.19926105,0.21605448,3.0,1.0
