Label,col-0,col-1,col-2,col-3,col-4,col-5,col-6,col-7,col-8,col-9,col-10,col-11,col-12,col-13,col-14,col-15,col-16,col-17,col-18,col-19,col-20,col-21,col-22,col-23,col-24,col-25,direction,Cluster
0.66792697,0.22675537,0.22393419,0.22975993,0.22638725,0.22826698,0.013339371,0.5967234,0.7366934,0.739574,0.77550334,0.81395346,0.79162323,0.7367108,0.71614647,0.7254648,0.78361344,0.18704592,0.21025047,0.77390444,0.74532527,0.7695596,0.5605684,0.43740243,0.2349482,0.91515225,0.21076377,1.0,2.0
0.58034027,0.924612,0.92460734,0.93126583,0.9232586,0.91547894,0.004612552,0.5635931,0.682886,0.68696743,0.7120645,0.79454374,0.7924143,0.75834745,0.7776052,0.77351683,0.7943165,0.9382777,0.9517789,0.87454706,0.89101535,0.7218464,0.5926996,0.16790585,0.2979108,0.76332563,0.13711023,3.0,1.0
0.562835,0.96541023,0.96664166,0.9745043,0.96487606,0.96486056,0.008567564,0.5884677,0.7009317,0.681174,0.70867705,0.7884559,0.79846203,0.7453864,0.7030857,0.72963285,0.74366635,0.99951446,0.99019414,0.79892266,0.8124482,0.7036456,0.49704272,0.20107315,0.16848113,0.79538167,0.092514426,3.0,1.0
0.5477065,0.5939394,0.5919222,0.5953481,0.5867769,0.42997092,0.009738533,0.56331474,0.703131,0.69553643,0.72691596,0.79561967,0.79493034,0.77695864,0.76647025,0.7492119,0.763057,0.58165896,0.4862194,0.81208223,0.8045482,0.74453986,0.5507661,0.2841196,0.48600647,0.07939348,0.23321407,2.0,0.0
0.61751735,0.10569106,0.097083025,0.10526315,0.108618654,0.10952054,0.02922097,0.5897921,0.7046632,0.7488908,0.7614094,0.81990266,0.807232,0.7938608,0.7758663,0.77918386,0.78860295,0.083768606,0.09236509,0.6406591,0.54930115,0.83821815,0.43350255,0.76459163,0.5635582,0.8389729,0.152099,1.0,2.0
0.5660742,0.93555063,0.94210917,0.9454301,0.9368359,0.92895484,0.0070121344,0.5977076,0.68798584,0.6795909,0.74365044,0.8163323,0.8013544,0.76351154,0.7562822,0.77060455,0.76690537,0.9545593,0.9206416,0.82536966,0.82526404,0.7356505,0.6008457,0.50017136,0.65890247,0.78593653,0.08880814,3.0,1.0
0.60554504,0.2645972,0.25445026,0.25734305,0.25383708,0.25594473,0.02255617,0.52678007,0.6462553,0.58118904,0.6755034,0.86343974,0.86342347,0.82405794,0.7935611,0.80914253,0.8293067,0.19207639,0.23250166,0.9083592,0.87187,0.8249039,0.6498945,0.4777788,0.6237284,0.9344118,0.25738612,3.0,2.0
0.5693125,0.5488544,0.542558,0.5468913,0.542503,0.44645435,0.009777614,0.5598599,0.70678294,0.7077795,0.7458614,0.80858994,0.816468,0.7794284,0.76808447,0.7679065,0.7757357,0.54304814,0.53371274,0.7401967,0.6982396,0.78255004,0.4643005,0.68941313,0.68920803,0.17497759,0.06188318,3.0,0.0
0.5619124,0.57058394,0.56365,0.56344116,0.5557851,0.43109334,0.008112757,0.5370092,0.70113724,0.7179939,0.75246364,0.81629175,0.81233037,0.78661716,0.77452415,0.79970694,0.8034136,0.5427067,0.5271187,0.78210443,0.73186165,0.80997926,0.5703036,0.75659823,0.7697037,0.19392079,0.16534044,3.0,0.0
0.5942066,0.5538803,0.5620045,0.561652,0.5675915,0.42061916,0.009450798,0.62193716,0.76028925,0.74966615,0.7748382,0.82887626,0.8145262,0.78300333,0.78330594,0.78783953,0.78183514,0.55381507,0.5849379,0.76721084,0.74501884,0.7563224,0.6074418,0.590847,0.32557216,0.07758128,0.12634815,3.0,0.0
0.57566386,0.5898005,0.58922964,0.5978828,0.5943034,0.4842001,0.002651167,0.59488803,0.69744855,0.69235164,0.72261214,0.8017229,0.80307865,0.7523672,0.7365999,0.74319404,0.7477742,0.61328,0.62201834,0.7497603,0.7492763,0.7129694,0.42014706,0.17142256,0.1460937,0.2477305,0.051091395,3.0,0.0
0.56363255,0.7976349,0.79431564,0.777844,0.7712515,0.70618385,0.01475704,0.46511358,0.6259304,0.5886884,0.6664494,0.7448786,0.7107288,0.69595045,0.68584466,0.6881758,0.7056398,0.7974502,0.8290437,0.8978156,0.9605727,0.6480745,0.46967444,0.08153957,0.12793395,0.38444185,0.20083542,3.0,0.0
