Label,col-0,col-1,col-2,col-3,col-4,col-5,col-6,col-7,col-8,col-9,col-10,col-11,col-12,col-13,col-14,col-15,col-16,col-17,col-18,col-19,col-20,col-21,col-22,col-23,col-24,col-25,direction,Cluster
0.47392973,0.9620528,0.9635459,0.9660929,0.9571737,0.9626232,0.023764687,0.55817086,0.5559542,0.51792,0.44973966,0.434434,0.43432027,0.46637088,0.5194039,0.48698884,0.5400411,0.96685225,0.9372984,0.48655877,0.49147302,0.5411308,0.5793678,0.19709674,0.14173476,0.9332961,0.544004,3.0,1.0
0.4487515,0.4931571,0.49179652,0.49892733,0.48885697,0.48965472,0.035531268,0.4986656,0.517728,0.5730886,0.5314169,0.53630334,0.5171341,0.56216574,0.52975833,0.52415466,0.47281757,0.51745933,0.5044669,0.4465489,0.48286638,0.45234194,0.56450343,0.87043077,0.7635465,0.8008446,0.32636818,2.0,1.0
0.5099363,0.57900465,0.57362586,0.5800848,0.57373935,0.574811,0.025934061,0.4975092,0.587798,0.5665226,0.49677435,0.514463,0.5124816,0.5257765,0.54492515,0.58599186,0.55354387,0.5535587,0.5545425,0.5655717,0.5528685,0.6094323,0.7084631,0.7638831,0.6301424,0.8293397,0.35584572,3.0,1.0
0.48224577,0.044841897,0.044093534,0.038145576,0.036304817,0.029974494,0.0831445,0.48207828,0.49660036,0.48080721,0.43329746,0.45394462,0.45992494,0.4983806,0.51844496,0.502616,0.4654474,0.056808807,0.033936795,0.47944605,0.5207129,0.4511625,0.4881579,0.23562166,0.409595,0.16744186,0.21597746,3.0,2.0
0.49331686,0.8838258,0.8712571,0.8684528,0.8561159,0.8691648,0.02048966,0.42153984,0.43089777,0.49178183,0.48845804,0.5015499,0.57606715,0.6584597,0.65868723,0.6882281,0.7302057,0.80650604,0.822849,0.6402297,0.53622854,0.85394776,0.6898853,0.761697,0.9031961,0.9431164,0.59042567,3.0,1.0
0.47106633,0.548367,0.5523995,0.55355555,0.5490911,0.5458749,0.0638006,0.5221529,0.5378711,0.5725503,0.50250846,0.5584317,0.67068785,0.69698393,0.6953403,0.738054,0.72270846,0.50771385,0.49511138,0.62602925,0.5794655,0.710829,0.8000245,0.7623102,0.7852022,0.7685015,0.43544054,3.0,1.0
0.48608,1.0,0.98615664,0.9896395,0.9761221,0.97707295,0.04952921,0.49695393,0.7236124,0.6837178,0.60402733,0.65380627,0.6569019,0.6868945,0.6686546,0.73074794,0.695314,0.93234813,0.9063709,0.68637514,0.6856704,0.61999184,0.8244365,0.67916244,0.7077899,0.9313823,0.5649119,3.0,1.0
0.4988734,0.067340605,0.06465341,0.06378526,0.06105577,0.06443844,0.05723596,0.4850124,0.50179994,0.5021314,0.4622324,0.46403006,0.47720483,0.4963655,0.5162414,0.50286967,0.51629966,0.081870005,0.072948016,0.40904427,0.4099002,0.52557784,0.3937767,0.27800858,0.4201001,0.30349928,0.05101759,3.0,2.0
0.5228852,0.0874028,0.08726414,0.085291214,0.08169868,0.07202522,0.087855145,0.4905177,0.54103667,0.54622126,0.5006999,0.46576792,0.41266102,0.421192,0.4241246,0.42926377,0.42605942,0.12804887,0.121465884,0.2824,0.29027617,0.4672563,0.35219717,0.44304657,0.22902778,0.2807144,0.30386353,1.0,2.0
0.5195425,0.005754275,0.011894998,0.0068547036,0.0127862785,0.012158004,0.15462998,0.52593726,0.54770845,0.51514655,0.47190386,0.46830925,0.43816012,0.44303572,0.4766394,0.44468847,0.4270926,0.040134463,0.055660557,0.3979522,0.44191945,0.41801405,0.41924903,0.25355196,0.12372719,0.12221064,0.16469266,3.0,2.0
0.48409325,0.11290826,0.11248976,0.11511696,0.113741405,0.10514542,0.022693671,0.5030336,0.5043381,0.49937776,0.45762736,0.45989183,0.46926817,0.4817878,0.50961316,0.5064629,0.48597047,0.12394439,0.13690089,0.49296382,0.52291656,0.48285842,0.5828433,0.28327432,0.44756633,0.39224225,0.032956515,3.0,2.0
0.48734,0.30699843,0.307219,0.31071115,0.30553558,0.29251832,0.055755682,0.50851494,0.57137156,0.5521425,0.56621826,0.5748212,0.54865843,0.55896336,0.5577952,0.52393377,0.53054386,0.30703133,0.28426212,0.44029883,0.423124,0.57926476,0.6244561,0.9224947,0.8742669,0.5040068,0.22940066,3.0,0.0
0.49020097,0.19766718,0.19508818,0.19894303,0.19677518,0.1904704,0.043995477,0.51545393,0.5426347,0.5058451,0.4828186,0.47668272,0.4613854,0.45134604,0.47183648,0.4677761,0.45855808,0.21695454,0.22030126,0.46098846,0.5043648,0.4400435,0.5208144,0.26423725,0.1430581,0.46123266,0.08738338,3.0,2.0
0.47683156,0.30077758,0.3018355,0.30144945,0.30337888,0.28857374,0.038467217,0.521775,0.59877473,0.5682199,0.5673582,0.542589,0.57543,0.5841172,0.6265871,0.6681411,0.73320836,0.26787207,0.2471994,0.6046164,0.58069205,0.64924794,0.8230512,0.8685817,0.8807994,0.5280902,0.36325863,3.0,0.0
0.5005961,0.14494558,0.14381666,0.14279734,0.14172745,0.11958109,0.06993957,0.4871307,0.5148987,0.48960528,0.45754394,0.47978556,0.470273,0.46493143,0.5167337,0.52778184,0.48212537,0.15013105,0.14943501,0.52497935,0.56309426,0.47364497,0.6081445,0.46584812,0.6088599,0.3658672,0.13920246,3.0,0.0
