Label,col-0,col-1,col-2,col-3,col-4,col-5,col-6,col-7,col-8,col-9,col-10,col-11,col-12,col-13,col-14,col-15,col-16,col-17,col-18,col-19,col-20,col-21,col-22,col-23,col-24,col-25,direction,Cluster
0.5212699,0.77774566,0.7864391,0.78597033,0.79146504,0.79475707,0.10710382,0.6352484,0.6905313,0.72697073,0.6427724,0.62613785,0.6045927,0.6452697,0.6638591,0.6664353,0.79487485,0.76139617,0.7450301,0.7687312,0.7539021,0.7368814,0.7575489,0.49880922,0.4232791,0.9463218,0.4790535,3.0,2.0
0.5340579,0.3577717,0.3544408,0.365884,0.36013392,0.36361775,0.10715728,0.49828398,0.5770797,0.5983775,0.6495519,0.60175014,0.5716643,0.5978287,0.55889434,0.50946313,0.5400616,0.3696017,0.37089312,0.47681612,0.45786408,0.6568668,0.42726082,0.49859473,0.4429377,0.9371225,0.15567996,3.0,1.0
0.5196279,0.41492277,0.41224143,0.42271963,0.4181977,0.42182332,0.052853882,0.49768937,0.6115871,0.6043462,0.67207325,0.6523489,0.6248554,0.6144804,0.603642,0.580981,0.61066884,0.4154669,0.39756697,0.5003854,0.44896632,0.74028325,0.5766394,0.62849844,0.6065767,0.9399246,0.16352049,3.0,1.0
0.48432794,0.014937218,0.0133385835,0.015726719,0.010441296,0.008747392,0.15446855,0.48352936,0.59846973,0.59262234,0.63833857,0.6194039,0.5901404,0.6322382,0.6183047,0.5384009,0.56095153,0.012581121,0.006587556,0.44463605,0.42263746,0.6541276,0.33277884,0.39698118,0.55141574,0.025072815,0.059101727,3.0,0.0
0.43443158,0.8735748,0.90404826,0.8854509,0.91588753,0.9179252,0.14499916,0.8427974,0.8047489,0.7361508,0.87371993,0.8439888,0.5912033,0.39335424,0.37132075,0.21914913,0.25443882,0.9986521,0.9458077,0.33047977,0.48596528,0.20263627,0.442808,0.52349293,0.33913907,0.9772823,0.8867478,2.0,2.0
0.46736008,0.36982247,0.3804009,0.3780265,0.38727397,0.38949153,0.26754272,0.62743664,0.69438225,0.7203682,0.77997756,0.76550037,0.7448818,0.7714403,0.7730074,0.71514446,0.75486785,0.36419326,0.3504984,0.534227,0.4548454,0.81628716,0.8829686,0.93037987,0.94818944,0.9571763,0.1558177,3.0,1.0
0.5199686,0.6510319,0.66897345,0.663375,0.67591953,0.6801831,0.12268018,0.6756897,0.6819871,0.6165174,0.6871047,0.6177406,0.6132479,0.666035,0.63265437,0.5745197,0.6092044,0.6893987,0.6456093,0.57514495,0.6066893,0.5686014,0.6118732,0.31038588,0.3112993,0.9054416,0.36130008,3.0,2.0
0.48172033,0.151537,0.14848149,0.1503182,0.14417724,0.13634284,0.13632584,0.45296752,0.5606014,0.5805805,0.63761145,0.60501444,0.56762534,0.5953495,0.59456486,0.5382765,0.59959656,0.14070602,0.14331168,0.53223664,0.51852137,0.66160756,0.49629086,0.42965356,0.557526,0.30209875,0.08780285,3.0,0.0
0.5166463,0.08168568,0.081071384,0.08148637,0.07636336,0.07021217,0.16251218,0.466725,0.5828165,0.6336667,0.672702,0.6313381,0.5633076,0.5752054,0.56487095,0.5183082,0.549259,0.08620189,0.07438217,0.38883698,0.35043442,0.6754713,0.36470264,0.5990773,0.39983308,0.20518349,0.21082109,3.0,0.0
0.5030419,0.016344346,0.017928217,0.020408157,0.01928184,0.017518116,0.20422736,0.5221167,0.62960744,0.6266923,0.6643543,0.6368449,0.59792644,0.6050898,0.6120192,0.538415,0.557295,0.009772308,0.02942716,0.49944565,0.48911855,0.6435834,0.5606511,0.5572242,0.36537552,0.047502063,0.058606815,3.0,0.0
0.48519626,0.13104345,0.12833016,0.13590813,0.13100739,0.12216227,0.029394291,0.49301824,0.56800544,0.59176743,0.6285546,0.5960266,0.565429,0.59402376,0.6160941,0.55445874,0.5795989,0.12469742,0.14279611,0.52444065,0.50586796,0.6706089,0.52093256,0.2128868,0.32505217,0.28389835,0.082172126,3.0,0.0
0.49525154,0.3402367,0.33909428,0.3403555,0.33823264,0.3269771,0.21520567,0.41192025,0.78978634,0.8050357,0.86172503,0.86731064,0.8094905,0.83275324,0.82041913,0.72701436,0.7836608,0.3071285,0.28632724,0.5285869,0.41606826,0.8923014,0.7256705,0.8357966,0.8947476,0.4226548,0.3597386,3.0,1.0
0.58045304,0.21677008,0.21402705,0.22134446,0.21628405,0.21000558,0.06929164,0.49003467,0.5553265,0.55261004,0.6220142,0.60738873,0.5542659,0.5653293,0.56551373,0.51911145,0.54682904,0.22188558,0.23425826,0.49145636,0.47952923,0.64488274,0.39203572,0.11239953,0.20618859,0.34474945,0.10556866,1.0,0.0
0.42277136,0.30725935,0.3065366,0.31299832,0.31014663,0.29928747,0.0698857,0.50518936,0.5890518,0.5590819,0.679292,0.6823572,0.6836467,0.6953306,0.7252764,0.68541914,0.70295995,0.2914169,0.28763345,0.56460834,0.49652764,0.799107,0.6725178,0.6164068,0.77349603,0.40549335,0.21618284,2.0,1.0
0.46956098,0.07778901,0.07691205,0.08016971,0.07658167,0.06961584,0.13096738,0.47666684,0.58326674,0.55797184,0.60389066,0.5935618,0.5610636,0.562646,0.57936215,0.52704114,0.53441596,0.08561071,0.09151365,0.46051532,0.45773563,0.61391455,0.26435146,0.1544821,0.26222336,0.19879569,0.08028208,3.0,0.0
0.499063,0.09503536,0.09405142,0.09852973,0.09244371,0.08235229,0.12108215,0.49334472,0.5898162,0.5957905,0.6460663,0.6232793,0.5975121,0.612067,0.6117259,0.54795235,0.5825143,0.08069928,0.094024874,0.54544413,0.5310481,0.66726255,0.6818759,0.47014576,0.60919666,0.2047837,0.047885943,3.0,0.0
0.50030303,0.13847597,0.1352146,0.1398581,0.13377231,0.125894,0.095561154,0.48570973,0.57500553,0.58031195,0.63290656,0.6009691,0.56467587,0.59394956,0.5996432,0.5469294,0.5681104,0.1314835,0.14538851,0.51263887,0.498654,0.65621877,0.4798729,0.12883657,0.25377327,0.2830734,0.052970614,3.0,0.0
0.46796656,0.3991918,0.40829718,0.4042133,0.41012114,0.4112726,0.40309626,0.7541614,0.761412,0.7446065,0.77756166,0.7332301,0.7700955,0.780392,0.8063628,0.7429615,0.8061793,0.3654799,0.37064055,0.6146027,0.53474337,0.8421025,0.9300207,0.67960197,0.7151614,0.94562995,0.21665443,3.0,1.0
0.53830147,0.35531825,0.3547994,0.36427477,0.36057046,0.364034,0.11684053,0.52011293,0.634146,0.6583794,0.7009636,0.6992449,0.65941936,0.6550604,0.65896237,0.5923541,0.61686933,0.36664295,0.3423534,0.45491657,0.41213167,0.7060557,0.56684554,0.8659629,0.8228093,0.9394695,0.13343889,3.0,1.0
0.4810092,0.3099293,0.31162822,0.31621683,0.31087422,0.30677393,0.105184995,0.4982192,0.5929611,0.71319455,0.67495954,0.6909524,0.6747302,0.6387533,0.6228419,0.58543575,0.67750865,0.3259786,0.24783848,0.3937768,0.3390694,0.715244,0.46255344,0.8257952,0.69715196,0.51268584,0.4032985,3.0,1.0
0.41296098,0.4192524,0.41439277,0.41847706,0.41121256,0.41947153,0.14001498,0.38102767,0.48970652,0.48845357,0.57437027,0.54894686,0.5819668,0.6734555,0.69945174,0.6506452,0.67613775,0.39155054,0.3995757,0.7077463,0.6758321,0.75823015,0.6572569,0.47961402,0.7379155,0.88820577,0.3001463,2.0,1.0
0.49552035,0.024678886,0.02470508,0.028125225,0.02590315,0.023111595,0.21280564,0.5352799,0.61556077,0.6296851,0.68117034,0.66832894,0.64783263,0.65438646,0.64833164,0.583606,0.60375124,0.012130548,0.016594259,0.5130899,0.48796415,0.6824965,0.6879299,0.9012649,0.92466044,0.057531178,0.05112467,3.0,0.0
0.3827598,0.36657527,0.36519775,0.37414965,0.36952016,0.3576636,0.1545042,0.5229323,0.66027826,0.6440473,0.66909915,0.6354409,0.60702705,0.685115,0.702991,0.62939525,0.6627533,0.35660997,0.3407165,0.5768895,0.5457689,0.7161635,0.71243817,0.7993293,0.7435867,0.50607795,0.21992953,2.0,1.0
0.5009338,0.06415068,0.061278645,0.06733231,0.06268419,0.05561837,0.11278901,0.49335706,0.58256876,0.59831566,0.669052,0.6436658,0.629793,0.625318,0.66474646,0.61028945,0.63167983,0.044141434,0.051609535,0.5608861,0.53087014,0.7086548,0.75218034,0.8137205,0.9072882,0.12363828,0.04407293,3.0,0.0
