Label,col-0,col-1,col-2,col-3,col-4,col-5,col-6,col-7,col-8,col-9,col-10,col-11,col-12,col-13,col-14,col-15,col-16,col-17,col-18,col-19,col-20,col-21,col-22,col-23,col-24,col-25,direction,Cluster
0.65786076,0.016803097,0.02255319,0.018324606,0.02104811,0.022009596,0.09358689,0.6675221,0.63357204,0.61031866,0.5922893,0.5544865,0.60475695,0.6063589,0.68654925,0.698186,0.7276455,0.0018189147,0.0050907303,0.594809,0.5711038,0.52654094,0.5467616,0.57802427,0.6211547,0.025398549,0.020108929,3.0,2.0
0.6288771,0.23610513,0.24297872,0.2408377,0.23668385,0.24749565,0.15252647,0.6771832,0.5816754,0.62119424,0.57962,0.5015466,0.53053945,0.5577338,0.5491461,0.55768627,0.61361474,0.28261608,0.27833012,0.5009145,0.50349736,0.45077258,0.34736946,0.5457849,0.43196914,0.49030566,0.28741995,3.0,0.0
0.56124836,0.16673847,0.16468085,0.16710296,0.16408934,0.17158501,0.07935446,0.61438525,0.5896595,0.5867548,0.565367,0.53016275,0.5561783,0.55274653,0.6403904,0.6357417,0.6682741,0.16681316,0.18335408,0.61153466,0.6092298,0.4857742,0.43873304,0.47013956,0.43835172,0.2773635,0.09632374,3.0,0.0
0.65945864,0.5769065,0.5825532,0.5514834,0.5408076,0.5413446,0.10551839,0.5223131,0.3923246,0.30463076,0.28199944,0.3666751,0.3392736,0.44333902,0.5470921,0.51892346,0.56110704,0.7612247,0.6389746,0.07358094,0.011020519,0.49036527,0.12841612,0.13515463,0.33963186,0.92093503,0.83069927,3.0,1.0
0.6071393,0.044808272,0.042978723,0.043630023,0.039948456,0.041773316,0.046373226,0.6023087,0.57369137,0.5686288,0.54002833,0.54590166,0.611504,0.6263077,0.6994308,0.72004145,0.76439923,0.013341987,0.031668045,0.644189,0.61964995,0.53936106,0.6006489,0.6452368,0.8304537,0.07996673,0.044487398,3.0,2.0
0.61197,0.20120639,0.20723405,0.20113438,0.20317869,0.21245997,0.19276577,0.6385383,0.6136117,0.47799855,0.5257753,0.4872385,0.60610634,0.59638447,0.6758146,0.6773712,0.6974886,0.23592997,0.25,0.51067483,0.48613894,0.50938195,0.37764192,0.13673595,0.38384217,0.4519453,0.33655655,3.0,0.0
0.6337077,0.034898747,0.034468085,0.034031417,0.03135739,0.032789808,0.06243704,0.62163115,0.59165555,0.599443,0.5590323,0.52730113,0.53998536,0.54152536,0.60926,0.6201306,0.6692165,0.034197565,0.0506097,0.581049,0.5839181,0.46816656,0.27649552,0.2262547,0.1733036,0.016114559,0.00816813,3.0,0.0
0.65061486,0.101680316,0.10042553,0.09642234,0.09278351,0.09702189,0.050919183,0.6071393,0.55373114,0.5776918,0.58278733,0.5487633,0.5899135,0.59264416,0.6758146,0.6929823,0.73895437,0.12693273,0.10889831,0.4990284,0.47656807,0.50244933,0.32098576,0.5318173,0.67605466,0.718829,0.15514512,3.0,2.0
0.7499535,0.28522187,0.28468087,0.28010473,0.27448452,0.28026918,0.053682286,0.61483294,0.5899185,0.6723819,0.61827195,0.5794981,0.49708086,0.49451816,0.54594827,0.58224183,0.62279624,0.39676332,0.25550848,0.14425698,0.046420865,0.5796193,0.22241595,0.5995787,0.38456625,0.8070124,0.4968787,1.0,0.0
0.67108124,0.42180094,0.46,0.42931935,0.4652062,0.4652621,0.14055632,0.87796164,0.7649935,0.72853225,0.6645539,0.60627496,0.4831686,0.42658618,0.5512775,0.5018159,0.5900199,0.55235624,0.52864903,0.34882325,0.34358966,0.43289107,0.38245574,0.41979918,0.2218665,0.90508884,0.668794,3.0,1.0
0.6457843,0.16932356,0.1693617,0.16753927,0.16752577,0.17517841,0.039125018,0.62646174,0.543751,0.5559405,0.5431956,0.5559172,0.58856404,0.6026185,0.6747412,0.66904527,0.6795829,0.15608256,0.18845762,0.6377962,0.6233775,0.51687145,0.51042926,0.47643703,0.6534787,0.8198713,0.20665991,3.0,2.0
0.67235273,0.10254201,0.1093617,0.10471205,0.1065292,0.11139549,0.05556876,0.660276,0.6255878,0.59037995,0.62237895,0.5988415,0.6452392,0.6150865,0.6554189,0.6856971,0.72764546,0.116790056,0.085717365,0.5023081,0.45574167,0.5533361,0.40474746,0.69148356,0.66746616,0.52103144,0.1963928,3.0,2.0
0.6168005,0.2287807,0.23659575,0.23254798,0.23067011,0.24120721,0.038592957,0.6699374,0.56171525,0.5106255,0.5004367,0.5373168,0.5278407,0.531551,0.6403904,0.64198613,0.6974886,0.22666824,0.25817797,0.671173,0.6792805,0.4775003,0.5185849,0.2144546,0.39928484,0.6591743,0.21706797,3.0,0.0
0.6433689,0.23438174,0.23404254,0.23254798,0.23195876,0.24255472,0.063631915,0.6216311,0.67748445,0.64113295,0.6809746,0.6575045,0.766686,0.7846511,0.81965846,0.8095449,0.8039802,0.25290585,0.16489924,0.43812305,0.34279755,0.6403662,0.45783854,0.8818237,0.9117779,0.6495475,0.38955984,3.0,2.0
0.7254318,0.5958638,0.60595745,0.59162307,0.5811856,0.58877707,0.0728587,0.58922005,0.72590077,0.6487912,0.60395026,0.5693937,0.5477406,0.5462319,0.6524361,0.6721098,0.6428484,0.65930647,0.5436441,0.540605,0.5571359,0.43066505,0.44119126,0.5056863,0.39831576,0.9353491,0.5480701,3.0,1.0
0.8170215,0.65144336,0.64468086,0.65401393,0.6499141,0.6586563,0.04915853,0.7207349,0.7356055,0.7827372,0.7440762,0.7252096,0.7393024,0.69664556,0.77146757,0.7279664,0.7584977,0.6373379,0.5822373,0.69362426,0.66875476,0.5511462,0.6683457,0.87582093,0.7480137,0.94901764,0.4644227,1.0,1.0
0.58057094,0.1589832,0.15744682,0.15488657,0.1516323,0.15855892,0.060950227,0.62646174,0.543751,0.5523153,0.5241916,0.45146838,0.42258674,0.47669184,0.58135,0.6118047,0.6597924,0.16410741,0.21104318,0.6120223,0.62298125,0.45828944,0.41132823,0.07944424,0.06391992,0.788972,0.2340212,3.0,0.0
0.65786076,0.17880224,0.17574468,0.17757417,0.17310996,0.1810177,0.14009252,0.5950628,0.5058267,0.51243806,0.47509798,0.44002193,0.4887078,0.4991342,0.51372194,0.5691345,0.6089027,0.22416699,0.23947023,0.48946473,0.48349276,0.46599975,0.26149178,0.11595476,0.11609213,0.4273496,0.27573812,3.0,0.0
