Label,col-0,col-1,col-2,col-3,col-4,col-5,col-6,col-7,col-8,col-9,col-10,col-11,col-12,col-13,col-14,col-15,col-16,col-17,col-18,col-19,col-20,col-21,col-22,col-23,col-24,col-25,direction,Cluster
0.46974745,0.34498325,0.37043345,0.3700691,0.36452287,0.36452284,0.17021628,0.5731299,0.67857134,0.6665328,0.7203518,0.6574787,0.6747698,0.6591406,0.69047624,0.69610214,0.65925056,0.34347117,0.33358216,0.55509293,0.49274513,0.64629924,0.48037755,0.4336013,0.23470217,0.7759176,0.3923044,3.0,2.0
0.52358264,0.4570717,0.45340553,0.4675365,0.4423806,0.44238058,0.121730395,0.4787993,0.6080033,0.6621187,0.6897474,0.7045202,0.71344364,0.6584121,0.653439,0.6559073,0.67974234,0.4375807,0.40944597,0.6037652,0.5622002,0.60489714,0.47074988,0.7953229,0.5950967,0.89181644,0.32566977,1.0,0.0
0.49309182,0.3384448,0.33111456,0.35425943,0.33464903,0.33464903,0.0845632,0.47832295,0.582186,0.6219903,0.66679424,0.66409403,0.70423573,0.74581206,0.7810847,0.78166866,0.76434433,0.25640395,0.31778318,0.7972159,0.76651865,0.64345723,0.76251155,0.90692383,0.9112162,0.7406236,0.18682007,3.0,1.0
0.4711767,0.112633295,0.11044891,0.1277053,0.10022442,0.10022442,0.079097904,0.47641727,0.5202236,0.5180577,0.52601373,0.5622932,0.59300184,0.6589584,0.66798943,0.62576115,0.6105094,0.07398291,0.16928527,0.7067601,0.73084944,0.45591104,0.41993335,0.20215712,0.4353865,0.04516387,0.21922694,3.0,1.0
0.4654597,0.3555694,0.3481424,0.29347664,0.28867733,0.28867733,0.60622233,0.27251062,0.6648019,0.6926162,0.6687069,0.69239247,0.744383,0.7942462,0.81547624,0.82643116,0.8714872,0.18776324,0.2477237,0.7463143,0.632735,0.85989344,0.5666586,0.56298673,0.6146044,0.7282802,0.6274165,2.0,1.0
0.48118147,0.42204407,0.41346747,0.4322333,0.40956584,0.40956584,0.18064712,0.43973318,0.48235804,0.5449438,0.581867,0.586549,0.61804795,0.5571741,0.5780423,0.58739334,0.5802108,0.44421443,0.470383,0.6232344,0.6387819,0.45016164,0.2869472,0.346243,0.3346008,0.8720772,0.2624518,3.0,2.0
0.5793234,0.52743834,0.5243034,0.54274756,0.5233341,0.5233341,0.06457873,0.5078607,0.5963854,0.62158895,0.63848495,0.7195882,0.7554327,0.7541879,0.7602514,0.74269176,0.81323195,0.4407913,0.50730294,0.841608,0.80733407,0.6694946,0.7590203,0.87666935,0.8669023,0.8203504,0.2891659,1.0,0.0
0.5028585,0.3023274,0.31803402,0.32793555,0.30585867,0.30585867,0.37806228,0.5545498,0.6146728,0.65509623,0.68018353,0.6493935,0.6565378,0.6540421,0.68518513,0.67387325,0.7309719,0.2813447,0.28512767,0.6146959,0.5839905,0.5780658,0.49851546,0.61550105,0.45377928,0.39976677,0.22036052,3.0,1.0
0.5259647,0.17179106,0.16493808,0.17674598,0.14851792,0.14851792,0.17932333,0.45902807,0.5443201,0.60674155,0.57938033,0.56688714,0.4893187,0.5040058,0.53538364,0.5790195,0.5979216,0.19169691,0.23485428,0.4955525,0.4906819,0.46221468,0.280261,0.26348174,0.1464167,0.16643529,0.39747128,1.0,1.0
0.49023342,0.091305345,0.09125387,0.11711436,0.09511646,0.09511646,0.1651816,0.51238674,0.5740102,0.59711057,0.6042464,0.5882028,0.5751381,0.54752356,0.6121031,0.60505474,0.62221897,0.0904771,0.15256698,0.630055,0.6627876,0.40394694,0.3480052,0.30194938,0.1975738,0.034700826,0.2007053,3.0,1.0
